step,layer,ratio,lr,loss
76,blocks.0.attn.out_proj.bias,2.93673800e-02,3.00000000e-03,5.574677
76,blocks.0.ln2.weight,6.73090208e-04,3.00000000e-03,5.574677
76,blocks.0.ln2.bias,3.50126994e-02,3.00000000e-03,5.574677
76,blocks.0.mlp.0.weight,6.40761500e-03,3.00000000e-03,5.574677
76,blocks.0.mlp.0.bias,1.01244865e-02,3.00000000e-03,5.574677
76,blocks.0.mlp.2.weight,1.20792731e-02,3.00000000e-03,5.574677
76,blocks.0.mlp.2.bias,1.56953373e-02,3.00000000e-03,5.574677
76,blocks.1.ln1.weight,1.05449798e-03,3.00000000e-03,5.574677
76,blocks.1.ln1.bias,3.82394260e-02,3.00000000e-03,5.574677
76,blocks.1.attn.in_proj_weight,7.30919651e-03,3.00000000e-03,5.574677
76,blocks.1.attn.in_proj_bias,3.20491141e-02,3.00000000e-03,5.574677
76,blocks.1.attn.out_proj.weight,1.20065917e-02,3.00000000e-03,5.574677
76,blocks.1.attn.out_proj.bias,2.36351896e-02,3.00000000e-03,5.574677
76,blocks.1.ln2.weight,5.41988335e-04,3.00000000e-03,5.574677
76,blocks.1.ln2.bias,3.04578143e-02,3.00000000e-03,5.574677
76,blocks.1.mlp.0.weight,6.51425477e-03,3.00000000e-03,5.574677
76,blocks.1.mlp.0.bias,8.59776898e-03,3.00000000e-03,5.574677
76,blocks.1.mlp.2.weight,1.21954714e-02,3.00000000e-03,5.574677
76,blocks.1.mlp.2.bias,1.11423157e-02,3.00000000e-03,5.574677
76,ln_f.weight,1.81041014e-03,3.00000000e-03,5.574677
76,ln_f.bias,4.38064026e-02,3.00000000e-03,5.574677
76,lm_head.weight,9.82067685e-03,3.00000000e-03,5.574677
77,token_emb.weight,5.32908936e-04,3.00000000e-03,5.606659
77,pos_emb.weight,5.64722387e-04,3.00000000e-03,5.606659
77,blocks.0.ln1.weight,9.36611090e-04,3.00000000e-03,5.606659
77,blocks.0.ln1.bias,3.98911231e-02,3.00000000e-03,5.606659
77,blocks.0.attn.in_proj_weight,6.69606026e-03,3.00000000e-03,5.606659
77,blocks.0.attn.in_proj_bias,3.51379974e-02,3.00000000e-03,5.606659
77,blocks.0.attn.out_proj.weight,1.05233431e-02,3.00000000e-03,5.606659
77,blocks.0.attn.out_proj.bias,2.68923024e-02,3.00000000e-03,5.606659
77,blocks.0.ln2.weight,6.77877850e-04,3.00000000e-03,5.606659
77,blocks.0.ln2.bias,3.31576276e-02,3.00000000e-03,5.606659
77,blocks.0.mlp.0.weight,6.18647836e-03,3.00000000e-03,5.606659
77,blocks.0.mlp.0.bias,9.70006905e-03,3.00000000e-03,5.606659
77,blocks.0.mlp.2.weight,1.14232692e-02,3.00000000e-03,5.606659
77,blocks.0.mlp.2.bias,1.43860471e-02,3.00000000e-03,5.606659
77,blocks.1.ln1.weight,1.02766392e-03,3.00000000e-03,5.606659
77,blocks.1.ln1.bias,3.56881112e-02,3.00000000e-03,5.606659
77,blocks.1.attn.in_proj_weight,7.11749188e-03,3.00000000e-03,5.606659
77,blocks.1.attn.in_proj_bias,3.05632773e-02,3.00000000e-03,5.606659
77,blocks.1.attn.out_proj.weight,1.08836271e-02,3.00000000e-03,5.606659
77,blocks.1.attn.out_proj.bias,2.14553373e-02,3.00000000e-03,5.606659
77,blocks.1.ln2.weight,5.62759037e-04,3.00000000e-03,5.606659
77,blocks.1.ln2.bias,3.03326920e-02,3.00000000e-03,5.606659
77,blocks.1.mlp.0.weight,6.21379700e-03,3.00000000e-03,5.606659
77,blocks.1.mlp.0.bias,8.25787716e-03,3.00000000e-03,5.606659
77,blocks.1.mlp.2.weight,1.12976081e-02,3.00000000e-03,5.606659
77,blocks.1.mlp.2.bias,1.02351077e-02,3.00000000e-03,5.606659
77,ln_f.weight,1.79346550e-03,3.00000000e-03,5.606659
77,ln_f.bias,4.10005861e-02,3.00000000e-03,5.606659
77,lm_head.weight,9.63101468e-03,3.00000000e-03,5.606659
78,token_emb.weight,5.19923724e-04,3.00000000e-03,5.578926
78,pos_emb.weight,5.45651308e-04,3.00000000e-03,5.578926
78,blocks.0.ln1.weight,8.71394364e-04,3.00000000e-03,5.578926
78,blocks.0.ln1.bias,3.63441669e-02,3.00000000e-03,5.578926
78,blocks.0.attn.in_proj_weight,6.42817455e-03,3.00000000e-03,5.578926
78,blocks.0.attn.in_proj_bias,3.16639354e-02,3.00000000e-03,5.578926
78,blocks.0.attn.out_proj.weight,9.96799038e-03,3.00000000e-03,5.578926
78,blocks.0.attn.out_proj.bias,2.46673311e-02,3.00000000e-03,5.578926
78,blocks.0.ln2.weight,6.34505376e-04,3.00000000e-03,5.578926
78,blocks.0.ln2.bias,3.04460850e-02,3.00000000e-03,5.578926
78,blocks.0.mlp.0.weight,5.91253070e-03,3.00000000e-03,5.578926
78,blocks.0.mlp.0.bias,9.04106342e-03,3.00000000e-03,5.578926
78,blocks.0.mlp.2.weight,1.08206829e-02,3.00000000e-03,5.578926
78,blocks.0.mlp.2.bias,1.32050768e-02,3.00000000e-03,5.578926
78,blocks.1.ln1.weight,9.13371711e-04,3.00000000e-03,5.578926
78,blocks.1.ln1.bias,3.14131375e-02,3.00000000e-03,5.578926
78,blocks.1.attn.in_proj_weight,6.54616060e-03,3.00000000e-03,5.578926
78,blocks.1.attn.in_proj_bias,2.72850016e-02,3.00000000e-03,5.578926
78,blocks.1.attn.out_proj.weight,9.92826734e-03,3.00000000e-03,5.578926
78,blocks.1.attn.out_proj.bias,1.95470438e-02,3.00000000e-03,5.578926
78,blocks.1.ln2.weight,5.47132048e-04,3.00000000e-03,5.578926
78,blocks.1.ln2.bias,2.88112260e-02,3.00000000e-03,5.578926
78,blocks.1.mlp.0.weight,5.98491797e-03,3.00000000e-03,5.578926
78,blocks.1.mlp.0.bias,7.88461264e-03,3.00000000e-03,5.578926
78,blocks.1.mlp.2.weight,1.05257940e-02,3.00000000e-03,5.578926
78,blocks.1.mlp.2.bias,9.45603565e-03,3.00000000e-03,5.578926
78,ln_f.weight,1.75464726e-03,3.00000000e-03,5.578926
78,ln_f.bias,3.90609072e-02,3.00000000e-03,5.578926
78,lm_head.weight,9.54012599e-03,3.00000000e-03,5.578926
79,token_emb.weight,5.09411307e-04,3.00000000e-03,5.577616
79,pos_emb.weight,5.29534463e-04,3.00000000e-03,5.577616
79,blocks.0.ln1.weight,8.28239348e-04,3.00000000e-03,5.577616
79,blocks.0.ln1.bias,3.32052324e-02,3.00000000e-03,5.577616
79,blocks.0.attn.in_proj_weight,6.12224211e-03,3.00000000e-03,5.577616
79,blocks.0.attn.in_proj_bias,2.88205832e-02,3.00000000e-03,5.577616
79,blocks.0.attn.out_proj.weight,9.62306469e-03,3.00000000e-03,5.577616
79,blocks.0.attn.out_proj.bias,2.30474463e-02,3.00000000e-03,5.577616
79,blocks.0.ln2.weight,6.17228038e-04,3.00000000e-03,5.577616
79,blocks.0.ln2.bias,2.89307119e-02,3.00000000e-03,5.577616
79,blocks.0.mlp.0.weight,5.73503328e-03,3.00000000e-03,5.577616
79,blocks.0.mlp.0.bias,8.74047056e-03,3.00000000e-03,5.577616
79,blocks.0.mlp.2.weight,1.04322039e-02,3.00000000e-03,5.577616
79,blocks.0.mlp.2.bias,1.26165291e-02,3.00000000e-03,5.577616
79,blocks.1.ln1.weight,9.11059679e-04,3.00000000e-03,5.577616
79,blocks.1.ln1.bias,3.00032504e-02,3.00000000e-03,5.577616
79,blocks.1.attn.in_proj_weight,6.47914187e-03,3.00000000e-03,5.577616
79,blocks.1.attn.in_proj_bias,2.57674304e-02,3.00000000e-03,5.577616
79,blocks.1.attn.out_proj.weight,9.93218581e-03,3.00000000e-03,5.577616
79,blocks.1.attn.out_proj.bias,1.87105692e-02,3.00000000e-03,5.577616
79,blocks.1.ln2.weight,5.36013254e-04,3.00000000e-03,5.577616
79,blocks.1.ln2.bias,2.70408093e-02,3.00000000e-03,5.577616
79,blocks.1.mlp.0.weight,5.78227927e-03,3.00000000e-03,5.577616
79,blocks.1.mlp.0.bias,7.61666289e-03,3.00000000e-03,5.577616
79,blocks.1.mlp.2.weight,1.02836504e-02,3.00000000e-03,5.577616
79,blocks.1.mlp.2.bias,9.10274818e-03,3.00000000e-03,5.577616
79,ln_f.weight,1.71242189e-03,3.00000000e-03,5.577616
79,ln_f.bias,3.90648498e-02,3.00000000e-03,5.577616
79,lm_head.weight,9.30286742e-03,3.00000000e-03,5.577616
80,token_emb.weight,4.96010515e-04,3.00000000e-03,5.578309
80,pos_emb.weight,5.16181173e-04,3.00000000e-03,5.578309
80,blocks.0.ln1.weight,7.98383410e-04,3.00000000e-03,5.578309
80,blocks.0.ln1.bias,3.09515502e-02,3.00000000e-03,5.578309
80,blocks.0.attn.in_proj_weight,5.89888624e-03,3.00000000e-03,5.578309
80,blocks.0.attn.in_proj_bias,2.67940100e-02,3.00000000e-03,5.578309
80,blocks.0.attn.out_proj.weight,9.24543714e-03,3.00000000e-03,5.578309
80,blocks.0.attn.out_proj.bias,2.13816680e-02,3.00000000e-03,5.578309
80,blocks.0.ln2.weight,5.95501813e-04,3.00000000e-03,5.578309
80,blocks.0.ln2.bias,2.66764818e-02,3.00000000e-03,5.578309
80,blocks.0.mlp.0.weight,5.52197298e-03,3.00000000e-03,5.578309
80,blocks.0.mlp.0.bias,8.28851465e-03,3.00000000e-03,5.578309
80,blocks.0.mlp.2.weight,1.00358163e-02,3.00000000e-03,5.578309
80,blocks.0.mlp.2.bias,1.19131772e-02,3.00000000e-03,5.578309
80,blocks.1.ln1.weight,8.26578438e-04,3.00000000e-03,5.578309
80,blocks.1.ln1.bias,2.67705026e-02,3.00000000e-03,5.578309
80,blocks.1.attn.in_proj_weight,5.99234366e-03,3.00000000e-03,5.578309
80,blocks.1.attn.in_proj_bias,2.33235464e-02,3.00000000e-03,5.578309
80,blocks.1.attn.out_proj.weight,9.79471254e-03,3.00000000e-03,5.578309
80,blocks.1.attn.out_proj.bias,1.73644476e-02,3.00000000e-03,5.578309
80,blocks.1.ln2.weight,5.25149761e-04,3.00000000e-03,5.578309
80,blocks.1.ln2.bias,2.49092290e-02,3.00000000e-03,5.578309
80,blocks.1.mlp.0.weight,5.45252516e-03,3.00000000e-03,5.578309
80,blocks.1.mlp.0.bias,7.10787956e-03,3.00000000e-03,5.578309
80,blocks.1.mlp.2.weight,9.95593881e-03,3.00000000e-03,5.578309
80,blocks.1.mlp.2.bias,8.64543296e-03,3.00000000e-03,5.578309
80,ln_f.weight,1.67273267e-03,3.00000000e-03,5.578309
80,ln_f.bias,3.85165058e-02,3.00000000e-03,5.578309
80,lm_head.weight,9.37613338e-03,3.00000000e-03,5.578309
81,token_emb.weight,4.83316512e-04,3.00000000e-03,5.557713
81,pos_emb.weight,5.03438425e-04,3.00000000e-03,5.557713
81,blocks.0.ln1.weight,7.17903455e-04,3.00000000e-03,5.557713
81,blocks.0.ln1.bias,2.70620829e-02,3.00000000e-03,5.557713
81,blocks.0.attn.in_proj_weight,5.53735850e-03,3.00000000e-03,5.557713
81,blocks.0.attn.in_proj_bias,2.39060515e-02,3.00000000e-03,5.557713
81,blocks.0.attn.out_proj.weight,8.70801184e-03,3.00000000e-03,5.557713
81,blocks.0.attn.out_proj.bias,1.94890237e-02,3.00000000e-03,5.557713
81,blocks.0.ln2.weight,5.56314842e-04,3.00000000e-03,5.557713
81,blocks.0.ln2.bias,2.42344224e-02,3.00000000e-03,5.557713
81,blocks.0.mlp.0.weight,5.28818069e-03,3.00000000e-03,5.557713
81,blocks.0.mlp.0.bias,7.78052473e-03,3.00000000e-03,5.557713
81,blocks.0.mlp.2.weight,9.60503915e-03,3.00000000e-03,5.557713
81,blocks.0.mlp.2.bias,1.09086666e-02,3.00000000e-03,5.557713
81,blocks.1.ln1.weight,7.79388403e-04,3.00000000e-03,5.557713
81,blocks.1.ln1.bias,2.47235871e-02,3.00000000e-03,5.557713
81,blocks.1.attn.in_proj_weight,5.69879386e-03,3.00000000e-03,5.557713
81,blocks.1.attn.in_proj_bias,2.14977901e-02,3.00000000e-03,5.557713
81,blocks.1.attn.out_proj.weight,9.62984242e-03,3.00000000e-03,5.557713
81,blocks.1.attn.out_proj.bias,1.58976476e-02,3.00000000e-03,5.557713
81,blocks.1.ln2.weight,4.91256419e-04,3.00000000e-03,5.557713
81,blocks.1.ln2.bias,2.33325925e-02,3.00000000e-03,5.557713
81,blocks.1.mlp.0.weight,5.11311270e-03,3.00000000e-03,5.557713
81,blocks.1.mlp.0.bias,6.62768711e-03,3.00000000e-03,5.557713
81,blocks.1.mlp.2.weight,9.38180308e-03,3.00000000e-03,5.557713
81,blocks.1.mlp.2.bias,7.88574290e-03,3.00000000e-03,5.557713
81,ln_f.weight,1.62399058e-03,3.00000000e-03,5.557713
81,ln_f.bias,3.69821978e-02,3.00000000e-03,5.557713
81,lm_head.weight,9.05784275e-03,3.00000000e-03,5.557713
82,token_emb.weight,4.75448559e-04,3.00000000e-03,5.599315
82,pos_emb.weight,4.94302166e-04,3.00000000e-03,5.599315
82,blocks.0.ln1.weight,6.73056330e-04,3.00000000e-03,5.599315
82,blocks.0.ln1.bias,2.54935314e-02,3.00000000e-03,5.599315
82,blocks.0.attn.in_proj_weight,5.32672461e-03,3.00000000e-03,5.599315
82,blocks.0.attn.in_proj_bias,2.25047769e-02,3.00000000e-03,5.599315
82,blocks.0.attn.out_proj.weight,8.58956964e-03,3.00000000e-03,5.599315
82,blocks.0.attn.out_proj.bias,1.83937487e-02,3.00000000e-03,5.599315
82,blocks.0.ln2.weight,5.58550704e-04,3.00000000e-03,5.599315
82,blocks.0.ln2.bias,2.32533171e-02,3.00000000e-03,5.599315
82,blocks.0.mlp.0.weight,5.18437664e-03,3.00000000e-03,5.599315
82,blocks.0.mlp.0.bias,7.56459344e-03,3.00000000e-03,5.599315
82,blocks.0.mlp.2.weight,9.37175727e-03,3.00000000e-03,5.599315
82,blocks.0.mlp.2.bias,1.03515007e-02,3.00000000e-03,5.599315
82,blocks.1.ln1.weight,7.29424938e-04,3.00000000e-03,5.599315
82,blocks.1.ln1.bias,2.30394453e-02,3.00000000e-03,5.599315
82,blocks.1.attn.in_proj_weight,5.44659510e-03,3.00000000e-03,5.599315
82,blocks.1.attn.in_proj_bias,2.00522228e-02,3.00000000e-03,5.599315
82,blocks.1.attn.out_proj.weight,9.85163093e-03,3.00000000e-03,5.599315
82,blocks.1.attn.out_proj.bias,1.49755989e-02,3.00000000e-03,5.599315
82,blocks.1.ln2.weight,5.17827152e-04,3.00000000e-03,5.599315
82,blocks.1.ln2.bias,2.34279616e-02,3.00000000e-03,5.599315
82,blocks.1.mlp.0.weight,5.00345590e-03,3.00000000e-03,5.599315
82,blocks.1.mlp.0.bias,6.47428312e-03,3.00000000e-03,5.599315
82,blocks.1.mlp.2.weight,9.27222016e-03,3.00000000e-03,5.599315
82,blocks.1.mlp.2.bias,7.53298118e-03,3.00000000e-03,5.599315
82,ln_f.weight,1.63009238e-03,3.00000000e-03,5.599315
82,ln_f.bias,3.74257613e-02,3.00000000e-03,5.599315
82,lm_head.weight,9.04932144e-03,3.00000000e-03,5.599315
83,token_emb.weight,4.67210539e-04,3.00000000e-03,5.558410
83,pos_emb.weight,4.88364933e-04,3.00000000e-03,5.558410
83,blocks.0.ln1.weight,6.88419531e-04,3.00000000e-03,5.558410
83,blocks.0.ln1.bias,2.53184537e-02,3.00000000e-03,5.558410
83,blocks.0.attn.in_proj_weight,5.24240176e-03,3.00000000e-03,5.558410
83,blocks.0.attn.in_proj_bias,2.20427955e-02,3.00000000e-03,5.558410
83,blocks.0.attn.out_proj.weight,8.23535932e-03,3.00000000e-03,5.558410
83,blocks.0.attn.out_proj.bias,1.72227421e-02,3.00000000e-03,5.558410
83,blocks.0.ln2.weight,5.33867130e-04,3.00000000e-03,5.558410
83,blocks.0.ln2.bias,2.27899353e-02,3.00000000e-03,5.558410
83,blocks.0.mlp.0.weight,5.06377568e-03,3.00000000e-03,5.558410
83,blocks.0.mlp.0.bias,7.35001693e-03,3.00000000e-03,5.558410
83,blocks.0.mlp.2.weight,9.01497775e-03,3.00000000e-03,5.558410
83,blocks.0.mlp.2.bias,9.75134898e-03,3.00000000e-03,5.558410
83,blocks.1.ln1.weight,7.20227381e-04,3.00000000e-03,5.558410
83,blocks.1.ln1.bias,2.19005596e-02,3.00000000e-03,5.558410
83,blocks.1.attn.in_proj_weight,5.24260518e-03,3.00000000e-03,5.558410
83,blocks.1.attn.in_proj_bias,1.84591436e-02,3.00000000e-03,5.558410
83,blocks.1.attn.out_proj.weight,9.28578423e-03,3.00000000e-03,5.558410
83,blocks.1.attn.out_proj.bias,1.38983247e-02,3.00000000e-03,5.558410
83,blocks.1.ln2.weight,5.06518561e-04,3.00000000e-03,5.558410
83,blocks.1.ln2.bias,2.23141788e-02,3.00000000e-03,5.558410
83,blocks.1.mlp.0.weight,4.78737202e-03,3.00000000e-03,5.558410
83,blocks.1.mlp.0.bias,6.17156061e-03,3.00000000e-03,5.558410
83,blocks.1.mlp.2.weight,8.87331356e-03,3.00000000e-03,5.558410
83,blocks.1.mlp.2.bias,7.10199172e-03,3.00000000e-03,5.558410
83,ln_f.weight,1.58157077e-03,3.00000000e-03,5.558410
83,ln_f.bias,3.54622506e-02,3.00000000e-03,5.558410
83,lm_head.weight,9.07574112e-03,3.00000000e-03,5.558410
84,token_emb.weight,4.58013702e-04,3.00000000e-03,5.575821
84,pos_emb.weight,4.77105018e-04,3.00000000e-03,5.575821
84,blocks.0.ln1.weight,6.49266817e-04,3.00000000e-03,5.575821
84,blocks.0.ln1.bias,2.33487857e-02,3.00000000e-03,5.575821
84,blocks.0.attn.in_proj_weight,4.99635977e-03,3.00000000e-03,5.575821
84,blocks.0.attn.in_proj_bias,2.05082217e-02,3.00000000e-03,5.575821
84,blocks.0.attn.out_proj.weight,7.82997651e-03,3.00000000e-03,5.575821
84,blocks.0.attn.out_proj.bias,1.57616127e-02,3.00000000e-03,5.575821
84,blocks.0.ln2.weight,4.94471120e-04,3.00000000e-03,5.575821
84,blocks.0.ln2.bias,2.09992118e-02,3.00000000e-03,5.575821
84,blocks.0.mlp.0.weight,4.88573301e-03,3.00000000e-03,5.575821
84,blocks.0.mlp.0.bias,6.91534757e-03,3.00000000e-03,5.575821
84,blocks.0.mlp.2.weight,8.70482417e-03,3.00000000e-03,5.575821
84,blocks.0.mlp.2.bias,9.04601698e-03,3.00000000e-03,5.575821
84,blocks.1.ln1.weight,7.04454067e-04,3.00000000e-03,5.575821
84,blocks.1.ln1.bias,2.08437633e-02,3.00000000e-03,5.575821
84,blocks.1.attn.in_proj_weight,5.11198725e-03,3.00000000e-03,5.575821
84,blocks.1.attn.in_proj_bias,1.71196891e-02,3.00000000e-03,5.575821
84,blocks.1.attn.out_proj.weight,9.20537292e-03,3.00000000e-03,5.575821
84,blocks.1.attn.out_proj.bias,1.28770925e-02,3.00000000e-03,5.575821
84,blocks.1.ln2.weight,4.78764534e-04,3.00000000e-03,5.575821
84,blocks.1.ln2.bias,2.04316961e-02,3.00000000e-03,5.575821
84,blocks.1.mlp.0.weight,4.53687803e-03,3.00000000e-03,5.575821
84,blocks.1.mlp.0.bias,5.81337532e-03,3.00000000e-03,5.575821
84,blocks.1.mlp.2.weight,8.62549776e-03,3.00000000e-03,5.575821
84,blocks.1.mlp.2.bias,6.71024753e-03,3.00000000e-03,5.575821
84,ln_f.weight,1.55778280e-03,3.00000000e-03,5.575821
84,ln_f.bias,3.47103951e-02,3.00000000e-03,5.575821
84,lm_head.weight,8.65219261e-03,3.00000000e-03,5.575821
85,token_emb.weight,4.50993375e-04,3.00000000e-03,5.577202
85,pos_emb.weight,4.64659845e-04,3.00000000e-03,5.577202
85,blocks.0.ln1.weight,5.88448225e-04,3.00000000e-03,5.577202
85,blocks.0.ln1.bias,2.10387939e-02,3.00000000e-03,5.577202
85,blocks.0.attn.in_proj_weight,4.75111670e-03,3.00000000e-03,5.577202
85,blocks.0.attn.in_proj_bias,1.85453410e-02,3.00000000e-03,5.577202
85,blocks.0.attn.out_proj.weight,7.42330753e-03,3.00000000e-03,5.577202
85,blocks.0.attn.out_proj.bias,1.43695665e-02,3.00000000e-03,5.577202
85,blocks.0.ln2.weight,4.43523613e-04,3.00000000e-03,5.577202
85,blocks.0.ln2.bias,1.89108665e-02,3.00000000e-03,5.577202
85,blocks.0.mlp.0.weight,4.75281086e-03,3.00000000e-03,5.577202
85,blocks.0.mlp.0.bias,6.47572956e-03,3.00000000e-03,5.577202
85,blocks.0.mlp.2.weight,8.54225093e-03,3.00000000e-03,5.577202
85,blocks.0.mlp.2.bias,8.44259679e-03,3.00000000e-03,5.577202
85,blocks.1.ln1.weight,5.92060201e-04,3.00000000e-03,5.577202
85,blocks.1.ln1.bias,1.74582928e-02,3.00000000e-03,5.577202
85,blocks.1.attn.in_proj_weight,4.65901793e-03,3.00000000e-03,5.577202
85,blocks.1.attn.in_proj_bias,1.50283311e-02,3.00000000e-03,5.577202
85,blocks.1.attn.out_proj.weight,9.16666435e-03,3.00000000e-03,5.577202
85,blocks.1.attn.out_proj.bias,1.23183989e-02,3.00000000e-03,5.577202
85,blocks.1.ln2.weight,5.35646441e-04,3.00000000e-03,5.577202
85,blocks.1.ln2.bias,2.23399518e-02,3.00000000e-03,5.577202
85,blocks.1.mlp.0.weight,4.56185135e-03,3.00000000e-03,5.577202
85,blocks.1.mlp.0.bias,5.85758957e-03,3.00000000e-03,5.577202
85,blocks.1.mlp.2.weight,8.47183617e-03,3.00000000e-03,5.577202
85,blocks.1.mlp.2.bias,6.45467487e-03,3.00000000e-03,5.577202
85,ln_f.weight,1.52886200e-03,3.00000000e-03,5.577202
85,ln_f.bias,3.41423645e-02,3.00000000e-03,5.577202
85,lm_head.weight,8.71375357e-03,3.00000000e-03,5.577202
86,token_emb.weight,4.43562497e-04,3.00000000e-03,5.581318
86,pos_emb.weight,4.55185391e-04,3.00000000e-03,5.581318
86,blocks.0.ln1.weight,5.23673056e-04,3.00000000e-03,5.581318
86,blocks.0.ln1.bias,1.87675214e-02,3.00000000e-03,5.581318
86,blocks.0.attn.in_proj_weight,4.51787372e-03,3.00000000e-03,5.581318
86,blocks.0.attn.in_proj_bias,1.68517693e-02,3.00000000e-03,5.581318
86,blocks.0.attn.out_proj.weight,6.82119850e-03,3.00000000e-03,5.581318
86,blocks.0.attn.out_proj.bias,1.30712042e-02,3.00000000e-03,5.581318
86,blocks.0.ln2.weight,3.97976069e-04,3.00000000e-03,5.581318
86,blocks.0.ln2.bias,1.72287938e-02,3.00000000e-03,5.581318
86,blocks.0.mlp.0.weight,4.57556060e-03,3.00000000e-03,5.581318
86,blocks.0.mlp.0.bias,6.02093824e-03,3.00000000e-03,5.581318
86,blocks.0.mlp.2.weight,8.12616581e-03,3.00000000e-03,5.581318
86,blocks.0.mlp.2.bias,7.87558018e-03,3.00000000e-03,5.581318
86,blocks.1.ln1.weight,5.77037572e-04,3.00000000e-03,5.581318
86,blocks.1.ln1.bias,1.61295820e-02,3.00000000e-03,5.581318
86,blocks.1.attn.in_proj_weight,4.37944865e-03,3.00000000e-03,5.581318
86,blocks.1.attn.in_proj_bias,1.37344292e-02,3.00000000e-03,5.581318
86,blocks.1.attn.out_proj.weight,8.70795815e-03,3.00000000e-03,5.581318
86,blocks.1.attn.out_proj.bias,1.17245724e-02,3.00000000e-03,5.581318
86,blocks.1.ln2.weight,5.57167960e-04,3.00000000e-03,5.581318
86,blocks.1.ln2.bias,2.31124662e-02,3.00000000e-03,5.581318
86,blocks.1.mlp.0.weight,4.48035055e-03,3.00000000e-03,5.581318
86,blocks.1.mlp.0.bias,5.79436465e-03,3.00000000e-03,5.581318
86,blocks.1.mlp.2.weight,8.11509868e-03,3.00000000e-03,5.581318
86,blocks.1.mlp.2.bias,6.25244116e-03,3.00000000e-03,5.581318
86,ln_f.weight,1.50528455e-03,3.00000000e-03,5.581318
86,ln_f.bias,3.26934126e-02,3.00000000e-03,5.581318
86,lm_head.weight,8.96980813e-03,3.00000000e-03,5.581318
87,token_emb.weight,4.36333732e-04,3.00000000e-03,5.550680
87,pos_emb.weight,4.49943496e-04,3.00000000e-03,5.550680
87,blocks.0.ln1.weight,5.26695949e-04,3.00000000e-03,5.550680
87,blocks.0.ln1.bias,1.87594630e-02,3.00000000e-03,5.550680
87,blocks.0.attn.in_proj_weight,4.43920651e-03,3.00000000e-03,5.550680
87,blocks.0.attn.in_proj_bias,1.65539449e-02,3.00000000e-03,5.550680
87,blocks.0.attn.out_proj.weight,6.49467176e-03,3.00000000e-03,5.550680
87,blocks.0.attn.out_proj.bias,1.23242301e-02,3.00000000e-03,5.550680
87,blocks.0.ln2.weight,3.76070154e-04,3.00000000e-03,5.550680
87,blocks.0.ln2.bias,1.61208515e-02,3.00000000e-03,5.550680
87,blocks.0.mlp.0.weight,4.44288645e-03,3.00000000e-03,5.550680
87,blocks.0.mlp.0.bias,5.76234841e-03,3.00000000e-03,5.550680
87,blocks.0.mlp.2.weight,7.76674282e-03,3.00000000e-03,5.550680
87,blocks.0.mlp.2.bias,7.38242954e-03,3.00000000e-03,5.550680
87,blocks.1.ln1.weight,5.12141791e-04,3.00000000e-03,5.550680
87,blocks.1.ln1.bias,1.47567690e-02,3.00000000e-03,5.550680
87,blocks.1.attn.in_proj_weight,3.95825016e-03,3.00000000e-03,5.550680
87,blocks.1.attn.in_proj_bias,1.26116782e-02,3.00000000e-03,5.550680
87,blocks.1.attn.out_proj.weight,8.03924400e-03,3.00000000e-03,5.550680
87,blocks.1.attn.out_proj.bias,1.09860731e-02,3.00000000e-03,5.550680
87,blocks.1.ln2.weight,5.29144564e-04,3.00000000e-03,5.550680
87,blocks.1.ln2.bias,2.19079955e-02,3.00000000e-03,5.550680
87,blocks.1.mlp.0.weight,4.25740336e-03,3.00000000e-03,5.550680
87,blocks.1.mlp.0.bias,5.48530539e-03,3.00000000e-03,5.550680
87,blocks.1.mlp.2.weight,7.55746899e-03,3.00000000e-03,5.550680
87,blocks.1.mlp.2.bias,5.81787528e-03,3.00000000e-03,5.550680
87,ln_f.weight,1.44477103e-03,3.00000000e-03,5.550680
87,ln_f.bias,3.04883647e-02,3.00000000e-03,5.550680
87,lm_head.weight,8.69294013e-03,3.00000000e-03,5.550680
88,token_emb.weight,4.30468908e-04,3.00000000e-03,5.601484
88,pos_emb.weight,4.43106556e-04,3.00000000e-03,5.601484
88,blocks.0.ln1.weight,5.01874772e-04,3.00000000e-03,5.601484
88,blocks.0.ln1.bias,1.72310315e-02,3.00000000e-03,5.601484
88,blocks.0.attn.in_proj_weight,4.25706127e-03,3.00000000e-03,5.601484
88,blocks.0.attn.in_proj_bias,1.50276048e-02,3.00000000e-03,5.601484
88,blocks.0.attn.out_proj.weight,6.08903486e-03,3.00000000e-03,5.601484
88,blocks.0.attn.out_proj.bias,1.11879093e-02,3.00000000e-03,5.601484
88,blocks.0.ln2.weight,3.59463008e-04,3.00000000e-03,5.601484
88,blocks.0.ln2.bias,1.53668799e-02,3.00000000e-03,5.601484
88,blocks.0.mlp.0.weight,4.28208425e-03,3.00000000e-03,5.601484
